Abitato,Tipo,Caratteris,Asciutto,Meteo,Traffico,DanniCose,Lesioni,Quartiere,FasciaOraria,Strada_Highway,Strada_Oneway,Strada_Maxspeed,Strada_Lanes,Quartiere_Area,Quartiere_Pop2011,Quartiere_Densita
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,5,pomeriggio,tertiary,1,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,7,pomeriggio,service,0,20,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,11,sera,residential,0,30,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,4,sera,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,11,sera,secondary,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,0,7,sera,secondary,0,30,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,5,mattina,primary,0,30,2,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,0,4,pomeriggio,secondary,0,30,2,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,11,pomeriggio,residential,1,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,3,sera,residential,1,20,1,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,8,sera,residential,1,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,4,sera,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,1,sera,secondary,0,30,4,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Intersezione semaforizzata,0,Nuvoloso,Normale,0,1,3,sera,secondary,0,50,4,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,10,mattina,residential,1,30,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,14,mattina,residential,1,20,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,11,mattina,residential,0,30,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,14,pomeriggio,tertiary,0,30,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,12,pomeriggio,residential,0,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,8,sera,service,0,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,0,9,sera,secondary_link,1,30,1,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,7,notte,secondary,1,50,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,2,notte,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
0,Statale,Rettilineo,1,Sereno,Normale,0,1,9,mattina,trunk,1,90,3,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,6,mattina,residential,0,30,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rotatoria,1,Nuvoloso,Intenso,0,1,6,pomeriggio,secondary,1,50,2,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,0,Vento forte,Normale,0,1,2,sera,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Vento forte,Scarso,0,0,6,sera,service,1,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Nuvoloso,Normale,0,1,11,notte,secondary,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,0,Vento forte,Scarso,0,0,4,mattina,residential,1,20,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Vento forte,Normale,0,0,17,mattina,tertiary,0,40,2,5117090.348814829,5108,998.2235316957156
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,0,6,sera,tertiary,0,50,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,7,notte,unclassified,1,30,1,3050551.522896136,33902,11113.40023125198
0,Statale,Rettilineo,1,Sereno,Intenso,0,0,10,mattina,service,0,20,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,7,mattina,primary,1,30,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,8,mattina,residential,1,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,8,mattina,tertiary,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,8,mattina,residential,1,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,1,10,pomeriggio,residential,0,20,2,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,2,pomeriggio,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione stradale segnalata,1,Sereno,Normale,0,0,7,pomeriggio,unclassified,1,30,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Scarso,1,0,8,sera,unclassified,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,11,sera,residential,0,20,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,5,notte,secondary,1,50,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,1,8,mattina,residential,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,2,mattina,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,1,6,mattina,residential,0,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,6,mattina,unclassified,0,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,7,pomeriggio,residential,1,20,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Pianeggiante,1,Sereno,Normale,0,0,11,pomeriggio,unclassified,0,30,2,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,3,notte,residential,1,30,1,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,2,notte,residential,1,20,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,6,mattina,unclassified,0,30,1,4061361.9191378583,19587,4822.766448787186
0,Statale,Rettilineo,1,Sereno,Normale,0,0,14,mattina,trunk,1,90,2,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,2,pomeriggio,secondary,0,30,2,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,1,2,pomeriggio,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,8,sera,secondary,1,30,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,7,sera,residential,1,20,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,2,sera,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Scarso,0,0,2,notte,residential,1,20,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,7,notte,residential,1,20,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,2,mattina,tertiary,1,40,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,2,mattina,secondary,0,50,1,1463167.9327545944,21115,14431.016103700691
1,Provinciale entro l abitato,Incrocio,1,Sereno,Normale,0,0,17,pomeriggio,tertiary,0,40,1,5117090.348814829,5108,998.2235316957156
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,0,8,pomeriggio,residential,1,5,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,6,sera,residential,1,30,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,1,1,sera,secondary,1,50,1,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Curva senza visuale libera,1,Sereno,Scarso,0,1,5,notte,unclassified,1,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,5,pomeriggio,secondary,0,50,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Intersezione stradale segnalata,1,Sereno,Normale,0,0,10,pomeriggio,residential,0,20,2,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,0,14,pomeriggio,unclassified,0,30,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,7,sera,secondary,0,50,2,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,2,sera,secondary,0,50,2,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,6,mattina,primary,1,50,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,13,mattina,unclassified,0,30,1,8296281.344872732,13941,1680.3914212258264
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,8,pomeriggio,residential,1,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Intersezione stradale segnalata,1,Sereno,Normale,0,1,11,pomeriggio,secondary,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,2,sera,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,0,2,notte,service,0,20,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione non regolata/non segnalata,1,Sereno,Normale,0,0,11,notte,tertiary,0,40,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,6,notte,secondary,1,50,2,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,1,11,mattina,secondary,0,30,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,0,Sereno,Normale,1,1,17,mattina,residential,0,20,2,5117090.348814829,5108,998.2235316957156
1,Strada urbana,Intersezione semaforizzata,1,Nuvoloso,Intenso,0,1,2,mattina,tertiary_link,1,50,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,7,pomeriggio,tertiary,0,40,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,1,8,pomeriggio,secondary,0,50,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,1,7,pomeriggio,tertiary,0,40,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,7,sera,tertiary,0,40,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,0,Pioggia in atto,Normale,0,1,2,sera,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,6,notte,service,0,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,1,Nuvoloso,Normale,0,0,7,mattina,service,0,20,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,0,11,mattina,secondary,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,8,mattina,residential,1,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Nuvoloso,Scarso,0,1,10,pomeriggio,secondary,0,30,4,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,8,pomeriggio,service,1,10,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,0,Pioggia in atto,Normale,0,1,11,sera,residential,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Intersezione non regolata/non segnalata,1,Nuvoloso,Normale,0,0,2,sera,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,0,Nuvoloso,Normale,0,1,10,sera,service,0,10,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,13,notte,unclassified,0,20,1,8296281.344872732,13941,1680.3914212258264
1,Strada urbana,Rettilineo,1,Sereno,Normale,1,1,9,notte,tertiary,1,40,2,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,4,mattina,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Intersezione non regolata/non segnalata,1,Sereno,Normale,0,0,8,pomeriggio,unclassified,1,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,0,2,pomeriggio,secondary,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,11,sera,unclassified,0,30,2,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,2,sera,secondary,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,8,notte,residential,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Nuvoloso,Scarso,0,0,6,notte,residential,1,30,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,2,notte,service,0,20,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,2,mattina,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,1,16,mattina,secondary,0,50,2,6159002.860049385,4380,711.1540779451561
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,11,pomeriggio,residential,0,20,1,9107721.478241496,31674,3477.708456024894
0,Statale,Rettilineo,1,Sereno,Normale,0,1,6,pomeriggio,trunk,1,80,2,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rotatoria,1,Sereno,Normale,0,0,5,pomeriggio,unclassified,1,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,5,sera,residential,0,20,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,6,sera,residential,1,30,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rotatoria,1,Sereno,Scarso,1,0,11,sera,residential,0,30,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,7,notte,primary,1,30,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Scarso,1,1,6,notte,tertiary,0,50,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,4,notte,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rotatoria,1,Sereno,Normale,0,0,5,mattina,primary,1,50,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,4,mattina,residential,0,20,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,2,pomeriggio,secondary,1,50,1,1463167.9327545944,21115,14431.016103700691
0,Comunale extraurbana,Curva senza visuale libera,1,Sereno,Scarso,0,0,8,pomeriggio,secondary,1,50,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,9,pomeriggio,secondary,1,30,1,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,7,pomeriggio,primary,1,50,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,8,sera,residential,0,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,0,4,sera,tertiary,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,12,sera,tertiary,0,40,2,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,1,11,mattina,secondary,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,4,pomeriggio,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,2,pomeriggio,tertiary,1,40,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione stradale segnalata,1,Sereno,Normale,0,1,1,pomeriggio,residential,1,30,1,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,8,sera,unclassified,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,5,mattina,residential,0,5,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,5,pomeriggio,primary,0,80,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,5,pomeriggio,residential,0,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,10,pomeriggio,residential,0,20,2,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,8,pomeriggio,residential,1,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,2,pomeriggio,tertiary,1,40,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,12,sera,tertiary,0,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,6,sera,unclassified,0,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,7,sera,tertiary,0,40,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rotatoria,1,Sereno,Intenso,0,0,6,mattina,service,0,20,1,4061361.9191378583,19587,4822.766448787186
0,Comunale extraurbana,Rettilineo,1,Sereno,Normale,0,0,8,mattina,primary,0,50,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Nuvoloso,Normale,0,0,4,pomeriggio,secondary,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,0,Pioggia in atto,Normale,0,0,7,pomeriggio,tertiary,0,40,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,0,Vento forte,Scarso,0,0,6,pomeriggio,tertiary,0,50,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Nuvoloso,Intenso,0,0,2,pomeriggio,secondary,0,50,2,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,12,pomeriggio,unclassified,1,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,0,Pioggia in atto,Normale,0,1,5,sera,residential,1,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rotatoria,1,Nuvoloso,Normale,1,1,8,sera,residential,1,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Pendenza,1,Sereno,Normale,1,1,8,sera,secondary,1,50,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,10,sera,residential,0,20,2,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,1,notte,secondary,0,50,1,815125.8006506412,5667,6952.301099384348
0,Altra strada,Rettilineo,1,Sereno,Normale,0,0,9,mattina,service,1,20,1,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,12,mattina,unclassified,1,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,8,pomeriggio,secondary,1,50,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,8,pomeriggio,unclassified,1,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Scarso,1,1,17,sera,tertiary,0,70,1,5117090.348814829,5108,998.2235316957156
1,Strada urbana,Curva a visuale libera,1,Sereno,Intenso,0,1,1,notte,secondary,0,30,1,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,8,notte,tertiary,1,40,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,2,mattina,secondary,0,50,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,2,mattina,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,0,Sereno,Normale,0,1,7,pomeriggio,secondary,0,50,2,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Intersezione non regolata/non segnalata,1,Sereno,Intenso,0,0,6,pomeriggio,residential,0,30,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,2,pomeriggio,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,0,5,pomeriggio,tertiary,1,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,10,pomeriggio,residential,1,20,1,5256128.527567743,15524,2953.5046410259074
0,Statale,Curva a visuale libera,1,Sereno,Normale,0,1,13,pomeriggio,trunk_link,1,40,1,8296281.344872732,13941,1680.3914212258264
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,1,9,sera,secondary,0,50,2,10552066.605152404,3555,336.9008302377613
